id,gold_relation,suggested_relation,head_type,head_text,tail_type,tail_text,source_url,sentence,marked_text,memo
c7b92a07ee4b1023,,NO_RELATION,Page,외국인학생,Deadline,2026.05.11.(월) 10:00,https://oia.gachon.ac.kr/clientMain/a/t/internationalMain.do,mail,[E1] 외국인학생 [/E1] mail [E2] 2026.05.11.(월) 10:00 [/E2],
e3add7ac6be572ba,,NO_RELATION,Notice,교수진 소개,Email,95libra@gachon.ac.kr,https://oia.gachon.ac.kr/international/a/m/klecInfo.do,교수진 소개 교수진 리스트 부서 직위 학위 전공 성명 연락처 이메일 한국어 교육센터 주임 교수 가천대학교 일반대학원 문학박사 한국어학 이태환 031-750-5870 dogbeef@gachon.ac.kr 객원 교수 북경사범대학교 문학석사 언어학 및 응용언어학 김선희 031-750-5623 sunny@gachon.ac.kr ...,[E1] 교수진 소개 [/E1] 교수진 리스트 부서 직위 학위 전공 성명 연락처 이메일 한국어 교육센터 주임 교수 가천대학교 일반대학원 문학박사 한국어학 이태환 031-750-5870 dogbeef@gachon.ac.kr 객원 교수 북경사범대학교 문학석사 언어학 및 응용언어학 김선희 031-750-5623 sunny@ga...,
f1f2cda623a957ac,,NO_RELATION,Event,교과과정 안내,Event,오전반,https://oia.gachon.ac.kr/international/a/m/klecInfo.do,"교과과정 안내 교과과정 목록 <th scope=""col"">초급</th> <th scope=""col"">중급</th> <th scope=""col"">고급</th> <th scope=""col"">최고급</th> <td class=""ta_c""> 1 - 2 과정 (TOPIK 1, 2급 수준) </td> <td class=""ta_c"">...","[E1] 교과과정 안내 [/E1] 교과과정 목록 <th scope=""col"">초급</th> <th scope=""col"">중급</th> <th scope=""col"">고급</th> <th scope=""col"">최고급</th> <td class=""ta_c""> 1 - 2 과정 (TOPIK 1, 2급 수준) </td> <td cl...",
9a9a8813ab3bd4b4,,NO_RELATION,Event,등록비 감면,ExternalResource,Instagram,https://oia.gachon.ac.kr/international/a/m/gStepTuition.do,"등록비 감면 <li>자매대학의 교환학생에게는 문화체험 활동비가 감면됩니다. 따라서 총 결제 금액은 한국어 수업료 1,000,000원 입니다.</li> <li>단체 접수의 경우 가천대학교 국제교류처로 문의하시기 바랍니다.</li> <li>메디컬 캠퍼스 수업의 경우 할인이 적용되지 않음을 유의하시기 바랍니다.</li>","[E1] 등록비 감면 [/E1] <li>자매대학의 교환학생에게는 문화체험 활동비가 감면됩니다. 따라서 총 결제 금액은 한국어 수업료 1,000,000원 입니다.</li> <li>단체 접수의 경우 가천대학교 국제교류처로 문의하시기 바랍니다.</li> <li>메디컬 캠퍼스 수업의 경우 할인이 적용되지 않음을 유의하시기 바랍니...",
ed8abeb8d6007338,,NO_RELATION,Notice,교수진 소개,Target_Audience,"- 2 과정 (TOPIK 5, 6급 수준) </td> <td class=""ta_c""> 6급 이상 과정 </td> 교과과정 목록 상세 초급 1 과정 (TOPIK 1급) 교육목표 <li> 한글 자모의 맞춤법과 음가, 음절 구조의 특성을 익힌다.",https://oia.gachon.ac.kr/international/a/m/klecInfo.do,교수진 소개 교수진 리스트 부서 직위 학위 전공 성명 연락처 이메일 한국어 교육센터 주임 교수 가천대학교 일반대학원 문학박사 한국어학 이태환 031-750-5870 dogbeef@gachon.ac.kr 객원 교수 북경사범대학교 문학석사 언어학 및 응용언어학 김선희 031-750-5623 sunny@gachon.ac.kr ...,[E1] 교수진 소개 [/E1] 교수진 리스트 부서 직위 학위 전공 성명 연락처 이메일 한국어 교육센터 주임 교수 가천대학교 일반대학원 문학박사 한국어학 이태환 031-750-5870 dogbeef@gachon.ac.kr 객원 교수 북경사범대학교 문학석사 언어학 및 응용언어학 김선희 031-750-5623 sunny@ga...,
0b9099190dd13ac1,,NO_RELATION,Page,소개,Event,오전반,https://oia.gachon.ac.kr/international/a/m/klecInfo.do,TOPIK 6급,[E1] 소개 [/E1] TOPIK 6급 [E2] 오전반 [/E2],
5a877cb6bf26ad52,,NO_RELATION,Event,2026학년도 1학기 한국어능력 졸업인증 대체시험,Deadline,2026.05.11.(월) 10:00,https://oia.gachon.ac.kr/clientMain/a/t/internationalMain.do,공지사항 08 2026 . 05 2026학년도 1학기 한국어능력 졸업인증 대체시험 (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확인하여 졸업에 차질이 없도록 대비 바랍니다.대체시험을...,공지사항 08 2026 . 05 [E1] 2026학년도 1학기 한국어능력 졸업인증 대체시험 [/E1] (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확인하여 졸업에 차질이 없도록 대비...,
c32ba1b78db4cf57,,NO_RELATION,Notice,2026학년도 1학기 한국어능력 졸업인증 대체시험,Event,2026학년도 1학기 한국어능력 졸업인증 대체시험,https://oia.gachon.ac.kr/clientMain/a/t/internationalMain.do,공지사항 08 2026 . 05 2026학년도 1학기 한국어능력 졸업인증 대체시험 (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확인하여 졸업에 차질이 없도록 대비 바랍니다.대체시험을...,공지사항 08 2026 . 05 [E1] [E2] 2026학년도 1학기 한국어능력 졸업인증 대체시험 [/E2] [/E1] (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확인하여 졸업에...,
de741b36c18ac52a,,NO_RELATION,Page,소개,ExamLevel,TOPIK 1급,https://oia.gachon.ac.kr/international/a/m/klecInfo.do,031-750-5842,[E1] 소개 [/E1] 031-750-5842 [E2] TOPIK 1급 [/E2],
e898cf12c94c82b7,,NO_RELATION,Notice,가천대학교 국제교류처,Email,rachel39@gachon.ac.kr,https://oia.gachon.ac.kr/clientMain/a/t/internationalMain.do,https://www.gachon.ac.kr,[E1] 가천대학교 국제교류처 [/E1] https://www.gachon.ac.kr [E2] rachel39@gachon.ac.kr [/E2],
66f1f4e85944bf35,,NO_RELATION,Visa,회원가입 유의사항,Document,통장 만들 때 필요한 서류,https://oia.gachon.ac.kr/international/a/m/guideNewStudent.do,"...ng>가천대학교 홈페이지 접속</strong></li> <li><strong>상단 회원가입 버튼 클릭</strong></li> <li><strong> 회원타입:학생, 인증방법 : 신입생 또는 외국인 선택 </strong></li> <li><strong>아이디, 비밀번호 입력 후 로그인</strong></li> </ul> 회원가입 유의사항 <span>1.</span>가입한 아이디와 비밀번호를 꼭 기억하고 적어 놓으세요! 다시 찾는 과정이 어렵습니다. <span>2.</span>한국이름을 꼭 기억해 놓으세요. 학교 홈페이지에서는 한국이름으로 가입합니다. <span>3.</span>한국이름을 모른다면 국제교류처 OIS센터로 문의해주세요.","...ng>가천대학교 홈페이지 접속</strong></li> <li><strong>상단 회원가입 버튼 클릭</strong></li> <li><strong> 회원타입:학생, 인증방법 : 신입생 또는 외국인 선택 </strong></li> <li><strong>아이디, 비밀번호 입력 후 로그인</strong></li> </ul> [E1] 회원가입 유의사항 [/E1] <span>1.</span>가입한 아이디와 비밀번호를 꼭 기억하고 적어 놓으세요! 다시 찾는 과정이 어렵습니다. <span>2.</span>한국이름을 꼭 기억해 놓으세요. 학교 홈페이지에서는 한국이름으로 가입합니다. <span>3.</span>한국이름을 모른다면 국제교류처 OIS센터로...",
b2b3addb71ada7e4,,NO_RELATION,Notice,한국어 교육센터 소개,ExamLevel,TOPIK 2급,https://oia.gachon.ac.kr/international/a/m/klecInfo.do,"한국어 교육센터 소개 가천대학교 국제교류처 한국어교육센터는 2004년 국제어학원 한국어과정으로 시작하여, 한국어 세계화의 전문적인 기관이라는 목표로 2012년 국제교류처 한국어교육센터로 확대 개편되었습니다. 한국어 정규과정은 국내 대학 진학을 목적으로 하는 외국인 유학생과 한국어를 배우고자 하는 외국인, 교포 자녀들을 위...","[E1] 한국어 교육센터 소개 [/E1] 가천대학교 국제교류처 한국어교육센터는 2004년 국제어학원 한국어과정으로 시작하여, 한국어 세계화의 전문적인 기관이라는 목표로 2012년 국제교류처 한국어교육센터로 확대 개편되었습니다. 한국어 정규과정은 국내 대학 진학을 목적으로 하는 외국인 유학생과 한국어를 배우고자 하는 외국인...",
068dc7e6e465687f,,NO_RELATION,Notice,가입 방법,Department,OIS센터,https://oia.gachon.ac.kr/international/a/m/guideNewStudent.do,"가입 방법 pagination <div class=""play_control""> <button type=""button"" class=""slide_pause"">정지</button> <button type=""button"" class=""slide_start on"">시작</button> </div>","[E1] 가입 방법 [/E1] pagination <div class=""play_control""> <button type=""button"" class=""slide_pause"">정지</button> <button type=""button"" class=""slide_start on"">시작</button> </div> [E2] OI...",
eb51553117da5621,,NO_RELATION,Event,한국어 교육센터 소개,Department,연락처,https://oia.gachon.ac.kr/international/a/m/klecInfo.do,"한국어 교육센터 소개 가천대학교 국제교류처 한국어교육센터는 2004년 국제어학원 한국어과정으로 시작하여, 한국어 세계화의 전문적인 기관이라는 목표로 2012년 국제교류처 한국어교육센터로 확대 개편되었습니다. 한국어 정규과정은 국내 대학 진학을 목적으로 하는 외국인 유학생과 한국어를 배우고자 하는 외국인, 교포 자녀들을 위...","[E1] 한국어 교육센터 소개 [/E1] 가천대학교 국제교류처 한국어교육센터는 2004년 국제어학원 한국어과정으로 시작하여, 한국어 세계화의 전문적인 기관이라는 목표로 2012년 국제교류처 한국어교육센터로 확대 개편되었습니다. 한국어 정규과정은 국내 대학 진학을 목적으로 하는 외국인 유학생과 한국어를 배우고자 하는 외국인...",
23639f08252d7765,,NO_RELATION,Page,보험,Document,사고 접수 방법 및 제출 서류,https://oia.gachon.ac.kr/international/a/m/guideInsurance.do,www.univ-safety.org/foreign,[E1] 보험 [/E1] www.univ-safety.org/foreign [E2] 사고 접수 방법 및 제출 서류 [/E2],
c2fbc5aa00b0ee74,,NO_RELATION,Visa,등록금 안내,Email,mail,https://oia.gachon.ac.kr/international/a/m/krCenterScholarship.do,"등록금 안내 어학연수 비자 등록금 전형료 70,000원 수업료 1,300,000원 / 학기 (10주) 송금계좌정보 은행명 KEB하나은행 계좌번호 559-910033-89604 예금주 가천대학교 입금자명 반드시 학생 본인 이름으로 입금 (영문 또는 국문) 등록금 납입방법 입학원서 작성과 함께 모든 서류 제출 후 전형료와 수...","[E1] 등록금 안내 [/E1] 어학연수 비자 등록금 전형료 70,000원 수업료 1,300,000원 / 학기 (10주) 송금계좌정보 은행명 KEB하나은행 계좌번호 559-910033-89604 예금주 가천대학교 입금자명 반드시 학생 본인 이름으로 입금 (영문 또는 국문) 등록금 납입방법 입학원서 작성과 함께 모든 서류 ...",
7970e43e2bf14d17,,NO_RELATION,Page,소개,Email,jiyoung78@khu.ac.kr,https://oia.gachon.ac.kr/international/a/m/klecInfo.do,Instagram,[E1] 소개 [/E1] Instagram [E2] jiyoung78@khu.ac.kr [/E2],
9600887cad49245a,,NO_RELATION,Event,보험 보상 절차,Event,대학교 학부로 입학한 학생은 안전한 유학생활을 위해 보험에 가입하게 됩니다. (한국어교육센터 어학원생은 별도의 보험 가입),https://oia.gachon.ac.kr/international/a/m/guideInsurance.do,보험 보상 절차 STEP 1 사고발생 시 학생 본인이 의료비 선 지불 STEP 2 사고접수 및 서류제출 STEP 3 지급심사 STEP 4 공제금결정 및 지급,[E1] 보험 보상 절차 [/E1] STEP 1 사고발생 시 학생 본인이 의료비 선 지불 STEP 2 사고접수 및 서류제출 STEP 3 지급심사 STEP 4 공제금결정 및 지급 [E2] 대학교 학부로 입학한 학생은 안전한 유학생활을 위해 보험에 가입하게 됩니다. (한국어교육센터 어학원생은 별도의 보험 가입) [/E2],
914ff03fa73bf0e0,,NO_RELATION,Event,모집분야 및 지원 자격,ExternalResource,bilibili,https://oia.gachon.ac.kr/international/a/m/krCenterRecruitment.do,"모집분야 및 지원 자격 <li>모집 분야 : 가천대학교 글로벌캠퍼스 국제교류처 한국어교육센터 한국어 시간강사</li> <li>모집 인원 : 0명</li> <li>모집 기간 : 상시</li> <li>지원자격 : <ul class=""list_line""> <li>한국어 교원 자격증 소지자 (채용 시기를 기준으로 3개월 내 취득...","[E1] 모집분야 및 지원 자격 [/E1] <li>모집 분야 : 가천대학교 글로벌캠퍼스 국제교류처 한국어교육센터 한국어 시간강사</li> <li>모집 인원 : 0명</li> <li>모집 기간 : 상시</li> <li>지원자격 : <ul class=""list_line""> <li>한국어 교원 자격증 소지자 (채용 시기를 기준...",
356d44dc66c8d7fb,,NO_RELATION,Page,강사 상시모집,Document,석사 성적증명서,https://oia.gachon.ac.kr/international/a/m/krCenterRecruitment.do,mail,[E1] 강사 상시모집 [/E1] mail [E2] 석사 성적증명서 [/E2],
