id,gold_relation,suggested_relation,head_type,head_text,tail_type,tail_text,source_url,sentence,marked_text,memo
1ca4133244b64ef7,,REQUIRES_DOCUMENT,Event,"<span>03</span> <strong class=""strong2"">신청 서류</strong> 시간제 취업 확인서 본인 여권 / 외국인 등록증 성적증명서 및",Document,시간제 취업 확인서 본인 여권,https://oia.gachon.ac.kr/international/a/m/immigrationSupport.do,"<span>03</span> <strong class=""strong2"">신청 서류</strong> 시간제 취업 확인서 본인 여권 / 외국인 등록증 성적증명서 및 재학증명서 <p>한국어 능력 증빙서류</p> <i>토픽 자격증-심사기준 참고</i> 사업자 등록증 사본 <p>포준근로계약서 사본</p> <i>시급 및 근무내용, ...","[E1] <span>03</span> <strong class=""strong2"">신청 서류</strong> [E2] 시간제 취업 확인서 본인 여권 [/E2] / 외국인 등록증 성적증명서 및 [/E1] 재학증명서 <p>한국어 능력 증빙서류</p> <i>토픽 자격증-심사기준 참고</i> 사업자 등록증 사본 <p>포준근로계약서...",
688b1e83ffd85ba7,,REQUIRES_DOCUMENT,Visa,D-4,Document,동의서 (본교 양식) 5 입학서약서 (본교 양식) 6 사진,https://oia.gachon.ac.kr/international/a/m/krCenterApply.do,D-4비자 신청 서류 (어학연수 비자) 어학연수 비자 1 입학원서 및 자기소개서 (본교 양식) 2 유학생 보험가입 서약서 (본교 양식) 3 재정 및 신원보증서(본교 양식)<p>▶ 첨부서류 :</p><ul class='list_no'><li><span>1.</span>재정보증인 신분증 사본</li><li><span>2.</...,[E1] D-4 [/E1]비자 신청 서류 (어학연수 비자) 어학연수 비자 1 입학원서 및 자기소개서 (본교 양식) 2 유학생 보험가입 서약서 (본교 양식) 3 재정 및 신원보증서(본교 양식)<p>▶ 첨부서류 :</p><ul class='list_no'><li><span>1.</span>재정보증인 신분증 사본</li><li...,
a3957870b8a15757,,REQUIRES_DOCUMENT,Visa,회원가입 유의사항,Document,신분증 (여권 또는 외국인등록증,https://oia.gachon.ac.kr/international/a/m/guideNewStudent.do,"...ng>가천대학교 홈페이지 접속</strong></li> <li><strong>상단 회원가입 버튼 클릭</strong></li> <li><strong> 회원타입:학생, 인증방법 : 신입생 또는 외국인 선택 </strong></li> <li><strong>아이디, 비밀번호 입력 후 로그인</strong></li> </ul> 회원가입 유의사항 <span>1.</span>가입한 아이디와 비밀번호를 꼭 기억하고 적어 놓으세요! 다시 찾는 과정이 어렵습니다. <span>2.</s","...ng>가천대학교 홈페이지 접속</strong></li> <li><strong>상단 회원가입 버튼 클릭</strong></li> <li><strong> 회원타입:학생, 인증방법 : 신입생 또는 외국인 선택 </strong></li> <li><strong>아이디, 비밀번호 입력 후 로그인</strong></li> </ul> [E1] 회원가입 유의사항 [/E1] <span>1.</span>가입한 아이디와 비밀번호를 꼭 기억하고 적어 놓으세요! 다시 찾는 과정이 어렵습니다. <span>2.</s [E2] 신분증 (여권 또는 외국인등록증 [/E2]",
809d01885e4e28d9,,REQUIRES_DOCUMENT,Visa,외국인 등록증 재발급 서류,Document,) 외국인 등록증 재발급 서류 통합신청서 다운로드 여권,https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"외국인등록증을 분실한 경우 분실한 날로부터 14일 이내에 관할 출입국·외국인청에 다시 신청해야 합니다. (※ 변경일로부터 14일 이내 변경신고를 하지 않는 경우 과태료가 부과될 수 있습니다.) 외국인 등록증 재발급 서류 통합신청서 다운로드 여권 사본 <p>여권 사진 1장</p> <i>흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진</i> 수수료 30,000원","외국인등록증을 분실한 경우 분실한 날로부터 14일 이내에 관할 출입국·외국인청에 다시 신청해야 합니다. (※ 변경일로부터 14일 이내 변경신고를 하지 않는 경우 과태료가 부과될 수 있습니다.) [E1] 외국인 등록증 재발급 서류 [/E1] 통합신청서 다운로드 여권 사본 <p>여권 사진 1장</p> <i>흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진</i> 수수료 30,000원 [E2] ) 외국인 등록증 재발급 서류 통합신청서 다운로드 여권 [/E2]",
e2ab0922a06c4de9,,REQUIRES_DOCUMENT,Visa,D-4,Document,가족관계증명서 또는 출생증명서 번역공증본 원본,https://oia.gachon.ac.kr/international/a/m/krCenterApply.do,D-4비자 신청 서류 (어학연수 비자) 어학연수 비자 1 입학원서 및 자기소개서 (본교 양식) 2 유학생 보험가입 서약서 (본교 양식) 3 재정 및 신원보증서(본교 양식)<p>▶ 첨부서류 :</p><ul class='list_no'><li><span>1.</span>재정보증인 신분증 사본</li><li><span>2.</...,[E1] D-4 [/E1]비자 신청 서류 (어학연수 비자) 어학연수 비자 1 입학원서 및 자기소개서 (본교 양식) 2 유학생 보험가입 서약서 (본교 양식) 3 재정 및 신원보증서(본교 양식)<p>▶ 첨부서류 :</p><ul class='list_no'><li><span>1.</span>재정보증인 신분증 사본</li><li...,
d2b2f4bd1a3a29e4,,REQUIRES_DOCUMENT,Event,"외국인 등록증 단체 신청 안내 <span class=""btn_accordion""> </span> <p>국제교류처에서는 신입생 및 외국인 등록증이 필요한 가천대학교",Document,홈페이지 공지사항에 단체 신청이 안내되면 위의 서류,https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"외국인 등록증 단체 신청 안내 <span class=""btn_accordion""> </span> <p>국제교류처에서는 신입생 및 외국인 등록증이 필요한 가천대학교 학생을 대상으로 외국인등록증 단체접수를 진행하고 있습니다.</p> <strong>절차 안내</strong> <ul class=""list_no""> <li><spa...","[E1] 외국인 등록증 단체 신청 안내 <span class=""btn_accordion""> </span> <p>국제교류처에서는 신입생 및 외국인 등록증이 필요한 가천대학교 [/E1] 학생을 대상으로 외국인등록증 단체접수를 진행하고 있습니다.</p> <strong>절차 안내</strong> <ul class=""list_no...",
891945993ef1710b,,REQUIRES_DOCUMENT,Event,"<span>03</span> <strong class=""strong2"">신청 서류</strong> 시간제 취업 확인서 본인 여권 / 외국인 등록증 성적증명서 및",Document,포준근로계약서 사본,https://oia.gachon.ac.kr/international/a/m/immigrationSupport.do,"<span>03</span> <strong class=""strong2"">신청 서류</strong> 시간제 취업 확인서 본인 여권 / 외국인 등록증 성적증명서 및 재학증명서 <p>한국어 능력 증빙서류</p> <i>토픽 자격증-심사기준 참고</i> 사업자 등록증 사본 <p>포준근로계약서 사본</p> <i>시급 및 근무내용, ...","[E1] <span>03</span> <strong class=""strong2"">신청 서류</strong> 시간제 취업 확인서 본인 여권 / 외국인 등록증 성적증명서 및 [/E1] 재학증명서 <p>한국어 능력 증빙서류</p> <i>토픽 자격증-심사기준 참고</i> 사업자 등록증 사본 <p>[E2] 포준근로계약서 사본 [/...",
4f841cc1f5eb376a,,REQUIRES_DOCUMENT,Visa,D-4,Document,성적증명서,https://oia.gachon.ac.kr/international/a/m/immigrationExtention.do,"<span>03</span> <strong>D-4 비자로 변경할 때</strong> <p>대학교에 진학하여 유학비자 (D-2)로 발급받고자 하는 학생은 개강 전까지 관할 출입국·외국인청을 방문하여 비자를 변경해야 합니다.</p> 필요서류 비자변경서류 통합신청서 다운로드 여권 사본 외국인 등록증 <p>여권 사진 1장</p> <i>흰색배경 3.5cm X 4.5cm,6...",<span>03</span> <strong>[E1] D-4 [/E1] 비자로 변경할 때</strong> <p>대학교에 진학하여 유학비자 (D-2)로 발급받고자 하는 학생은 개강 전까지 관할 출입국·외국인청을 방문하여 비자를 변경해야 합니다.</p> 필요서류 비자변경서류 통합신청서 다운로드 여권 사본 외국인 등록증 <p>여권 사진 1장</p> <i>흰색배경 3.5c...,
4b3d4054ce8ab404,,REQUIRES_DOCUMENT,Event,2026학년도 1학기 한국어능력 졸업인증 대체시험,Document,생활사진 또는 프로필 사진,https://oia.gachon.ac.kr/clientMain/a/t/internationalMain.do,공지사항 08 2026 . 05 2026학년도 1학기 한국어능력 졸업인증 대체시험 (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확인하여 졸업에 차질이 없도록 대비 바랍니다.대체시험을...,공지사항 08 2026 . 05 [E1] 2026학년도 1학기 한국어능력 졸업인증 대체시험 [/E1] (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확인하여 졸업에 차질이 없도록 대비...,
94bda777e058f708,,REQUIRES_DOCUMENT,Visa,D-4,Document,사망증명서 번역공증본 원본,https://oia.gachon.ac.kr/international/a/m/krCenterApply.do,D-4비자 신청 서류 (어학연수 비자) 어학연수 비자 1 입학원서 및 자기소개서 (본교 양식) 2 유학생 보험가입 서약서 (본교 양식) 3 재정 및 신원보증서(본교 양식)<p>▶ 첨부서류 :</p><ul class='list_no'><li><span>1.</span>재정보증인 신분증 사본</li><li><span>2.</...,[E1] D-4 [/E1]비자 신청 서류 (어학연수 비자) 어학연수 비자 1 입학원서 및 자기소개서 (본교 양식) 2 유학생 보험가입 서약서 (본교 양식) 3 재정 및 신원보증서(본교 양식)<p>▶ 첨부서류 :</p><ul class='list_no'><li><span>1.</span>재정보증인 신분증 사본</li><li...,
c609d3bec11a5ba3,,REQUIRES_DOCUMENT,Visa,외국인 등록 필수 서류,Document,여권 사진,https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) 외국인 등록 필수 서류 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i> 수수료 30,000...","대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) [E1] 외국인 등록 필수 서류 [/E1] 통합신청서 다운로드 여권 사본 비자 사본 [E2] 여권 사진 [/E2] 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆...",
8e2bb8b06806eee2,,REQUIRES_DOCUMENT,Event,기숙사 사진,Document,기숙사 사진,https://oia.gachon.ac.kr/international/a/m/guideDomitory.do,기숙사 사진 > 전경 > 침실 > 세탁실 > 4인실 > 샤워실 > 주방 > 세탁실 > 입구 > 파노라마 pagination 이전목록 다음목록,[E1] [E2] 기숙사 사진 [/E2] [/E1] > 전경 > 침실 > 세탁실 > 4인실 > 샤워실 > 주방 > 세탁실 > 입구 > 파노라마 pagination 이전목록 다음목록,
7522332b9fc6b042,,REQUIRES_DOCUMENT,Event,외국인 등록증 재발급 서류,Document,외국인 등록증 재발급 서류 통합신청서 다운로드 여권 사본,https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"외국인 등록증 재발급 서류 통합신청서 다운로드 여권 사본 <p>여권 사진 1장</p> <i>흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진</i> 수수료 30,000원","[E1] 외국인 등록증 재발급 서류 [/E1] 통합신청서 다운로드 여권 사본 <p>여권 사진 1장</p> <i>흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진</i> 수수료 30,000원 [E2] 외국인 등록증 재발급 서류 통합신청서 다운로드 여권 사본 [/E2]",
ea589a0b56f460be,,REQUIRES_DOCUMENT,Visa,외국인 등록 필수 서류,Document,생 본인이 국제교류처(글로벌센터 613호)를 방문하여 외국인등록증,https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"신규신청 재발급 대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) 외국인 등록 필수 서류 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i> 수수료 30,000...","신규신청 재발급 대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) [E1] 외국인 등록 필수 서류 [/E1] 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i>...",
e3e29907a67dd31b,,REQUIRES_DOCUMENT,Visa,외국인 등록 필수 서류,Document,부동산 계약서 사본,https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) 외국인 등록 필수 서류 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i> 수수료 30,000...","대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) [E1] 외국인 등록 필수 서류 [/E1] 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i>...",
